1 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) [[38:41]] => ====== Équipe Ubuntu Locale Canadienne - Traduction Française====== <|>  -  => suggestions : [' – ', ' — ', ' − ']
1 S’il s’agit d’un adjectif, ne mettez pas de majuscule. [[52:61]] => ====== Équipe Ubuntu Locale Canadienne - Traduction Française====== <|> française => suggestions : ['française']

11 S’il s’agit d’un adjectif, ne mettez pas de majuscule. [[13:23]] => ===== Équipe Québécoise ===== <|> québécoise => suggestions : ['québécoise']

13 Quelque temps : un temps indéterminé. Ici, “quelque” est un adverbe (donc invariable). [[56:70]] => La traduction française de l'équipe canadienne a depuis quelques temps déjà, été remplacé par la création d'Ubuntu Québec. Venez nous rejoindre: [[http://www.ubuntu-qc.org|http://www.ubuntu-qc.org]] <|> quelques temps => suggestions : ['quelque temps']

15 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) [[37:40]] => ===== À propos de l'équipe canadienne - Archives===== <|>  -  => suggestions : [' – ', ' — ', ' − ']

16 Espace(s) surnuméraire(s) à supprimer. [[188:190]] => Le but de l'équipe Ubuntu canadienne est d'offrir à tous les utilisateurs canadiens d'[[http://www.ubuntulinux.org|Ubuntu Linux]] un groupe de support local plus petit et moins intimidant.  De plus, il vise aussi la promotion et l'adoption d'Ubuntu Linux dans les foyers canadiens. <|>    => suggestions : [' ']
34 Espace(s) surnuméraire(s) à supprimer. [[20:22]] => Vous êtes Canadien ?  Pensez aussi à nous rejoindre !  Si vous souhaitez vous aussi contribuer à l'avancement de l'équipe canadienne-française des utilisateurs d'Ubuntu, ajoutez simplement votre nom à la liste précédemment proposée, dans le bon fuseau horaire. <|>    => suggestions : [' ']
34 Espace(s) surnuméraire(s) à supprimer. [[53:55]] => Vous êtes Canadien ?  Pensez aussi à nous rejoindre !  Si vous souhaitez vous aussi contribuer à l'avancement de l'équipe canadienne-française des utilisateurs d'Ubuntu, ajoutez simplement votre nom à la liste précédemment proposée, dans le bon fuseau horaire. <|>    => suggestions : [' ']
36 Espace(s) surnuméraire(s) à supprimer. [[95:97]] => Inscrivez-vous aussi à notre liste de diffusion grandissante, si vous ne l'avez pas déjà fait !  Nous aimerions entendre ce que vous avez à dire, vos idées, propositions, suggestions; comment pensez-vous qu'Ubuntu Linux peux être mieux promulgué et supporté au Canada ? \\ <|>    => suggestions : [' ']
36 Incohérence. Le sujet de cette forme verbale est introuvable. [[220:224]] => Inscrivez-vous aussi à notre liste de diffusion grandissante, si vous ne l'avez pas déjà fait !  Nous aimerions entendre ce que vous avez à dire, vos idées, propositions, suggestions; comment pensez-vous qu'Ubuntu Linux peux être mieux promulgué et supporté au Canada ? \\ <|> peux => suggestions : ['peut']
41 Espace(s) surnuméraire(s) à supprimer. [[92:94]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|>    => suggestions : [' ']
41 Mot inconnu : incluera [[99:107]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> incluera
41 La locution “entre autres”, toujours au pluriel. [[115:120]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> autre => suggestions : ['autres']
41 Mot inconnu : IRC [[176:179]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> irc
41 Accord de nombre erroné : « liste » devrait être au pluriel. [[185:190]] =>   * Ubuntu-CA offrira une large variété d'options de support pour les nouveaux utilisateurs.  Ceci incluera, entre autre, des forums de discussions, un salon de clavardage par IRC, des liste de diffusion. <|> liste => suggestions : ['listes']
42 Mot inconnu : GUL [[38:41]] =>   * Ubuntu-CA veut rejoindre tous les GUL //(groupe d'utilisateurs de Linux)// canadiens, d'un océan à l'autre, pour faire d'[[http://www.ubuntu-ca.org|ubuntu-ca.org]] un carrefour d'échange entre utilisateurs de Linux au Canada. <|> gul
42 Mot inconnu : ubuntu-ca [[152:161]] =>   * Ubuntu-CA veut rejoindre tous les GUL //(groupe d'utilisateurs de Linux)// canadiens, d'un océan à l'autre, pour faire d'[[http://www.ubuntu-ca.org|ubuntu-ca.org]] un carrefour d'échange entre utilisateurs de Linux au Canada. <|> ubuntu-ca

45 Espace(s) surnuméraire(s) à supprimer. [[32:34]] => Nous avons besoin de votre aide.  Chaque membre a le potentiel de bénéficier et de contribuer à cette communauté, aussi bien par des connaissances techniques que par l'apport d'idées nouvelles et intéressantes,  ou simplement en ayant une attitude positive.  Ensemble, nous pouvons faire une différence ! <|>    => suggestions : [' ']
45 Espace(s) surnuméraire(s) à supprimer. [[210:212]] => Nous avons besoin de votre aide.  Chaque membre a le potentiel de bénéficier et de contribuer à cette communauté, aussi bien par des connaissances techniques que par l'apport d'idées nouvelles et intéressantes,  ou simplement en ayant une attitude positive.  Ensemble, nous pouvons faire une différence ! <|>    => suggestions : [' ']
45 Espace(s) surnuméraire(s) à supprimer. [[257:259]] => Nous avons besoin de votre aide.  Chaque membre a le potentiel de bénéficier et de contribuer à cette communauté, aussi bien par des connaissances techniques que par l'apport d'idées nouvelles et intéressantes,  ou simplement en ayant une attitude positive.  Ensemble, nous pouvons faire une différence ! <|>    => suggestions : [' ']

46 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). [[0:1]] =>   <|>   => suggestions : ['']
50 Si vous parlez de la langue, pas de majuscule. [[47:54]] =>   * **Site Web:** http://www.ubuntu-ca.org (En Anglais) <|> anglais => suggestions : ['anglais']
53 Typographie : points de suspension. Utilisez le caractère dédié. [[30:33]] =>   * **Forum:** En construction... <|> ... => suggestions : ['…']
55 Mot inconnu : IRC [[12:15]] =>   * **Canal IRC:** <|> irc
58 Mot inconnu : feed [[45:49]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> feed
58 Mot inconnu : iCal [[50:54]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> ical
58 Mot inconnu : Annoncements [[72:84]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> annoncements
58 Typographie : points de suspension. Utilisez le caractère dédié. [[101:104]] =>   * **Calendrier:** Nous aimerions offrir un feed iCal des Nouvelles et Annoncements. En construction... <|> ... => suggestions : ['…']
59 Mot inconnu : GUL [[73:76]] =>   * **Groupes d'Utilisateur Linux:** Nous surveillerons les annonces des GUL, si vous n'avez pas déjà rejoint un groupe, voici une très bonne liste pour en trouver un dans votre coin : [[http://www.linux.ca/library/linux/lug.shtml|liste]]. <|> gul
77 Mot inconnu : IRC [[12:15]] =>   * **Canal IRC:** <|> irc

83 Espace(s) surnuméraire(s) à supprimer. [[9:29]] => ^ Régions                    ^ Groupes              ^ Site Web                      ^ <|>                      => suggestions : [' ']
83 Espace(s) surnuméraire(s) à supprimer. [[38:52]] => ^ Régions                    ^ Groupes              ^ Site Web                      ^ <|>                => suggestions : [' ']
83 Espace(s) surnuméraire(s) à supprimer. [[62:84]] => ^ Régions                    ^ Groupes              ^ Site Web                      ^ <|>                        => suggestions : [' ']

84 Mot inconnu : Abitibi [[2:9]] => | Abitibi - Amos        | Vie Linux           |http://www.vielinux.ca | <|> abitibi
84 Tiret d’incise : un tiret demi-cadratin [1] ou cadratin [2] est requis. (Ou éventuellement le signe “moins” [3], s’il s’agit d’une soustraction.) [[9:12]] => | Abitibi - Amos        | Vie Linux           |http://www.vielinux.ca | <|>  -  => suggestions : [' – ', ' — ', ' − ']
84 Espace(s) surnuméraire(s) à supprimer. [[16:24]] => | Abitibi - Amos        | Vie Linux           |http://www.vielinux.ca | <|>          => suggestions : [' ']
84 Espace(s) surnuméraire(s) à supprimer. [[35:46]] => | Abitibi - Amos        | Vie Linux           |http://www.vielinux.ca | <|>             => suggestions : [' ']

85 Mot inconnu : Abitibi [[2:9]] => | Abitibi                    | GULAT                | http://gulat.tuxfamily.org | <|> abitibi
85 Espace(s) surnuméraire(s) à supprimer. [[9:29]] => | Abitibi                    | GULAT                | http://gulat.tuxfamily.org | <|>                      => suggestions : [' ']
85 Mot inconnu : GULAT [[31:36]] => | Abitibi                    | GULAT                | http://gulat.tuxfamily.org | <|> gulat
85 Espace(s) surnuméraire(s) à supprimer. [[36:52]] => | Abitibi                    | GULAT                | http://gulat.tuxfamily.org | <|>                  => suggestions : [' ']

86 Mot inconnu : Abitibi [[2:9]] => | Abitibi                    | Linux Abitibi        | http://www.linuxabitibi.org | <|> abitibi
86 Espace(s) surnuméraire(s) à supprimer. [[9:29]] => | Abitibi                    | Linux Abitibi        | http://www.linuxabitibi.org | <|>                      => suggestions : [' ']
86 Mot inconnu : Abitibi [[37:44]] => | Abitibi                    | Linux Abitibi        | http://www.linuxabitibi.org | <|> abitibi
86 Espace(s) surnuméraire(s) à supprimer. [[44:52]] => | Abitibi                    | Linux Abitibi        | http://www.linuxabitibi.org | <|>          => suggestions : [' ']

87 Espace(s) surnuméraire(s) à supprimer. [[10:29]] => | Montréal                   | MLUG                 | http://www.mlug.ca                       | <|>                     => suggestions : [' ']
87 Mot inconnu : MLUG [[31:35]] => | Montréal                   | MLUG                 | http://www.mlug.ca                       | <|> mlug
87 Espace(s) surnuméraire(s) à supprimer. [[35:52]] => | Montréal                   | MLUG                 | http://www.mlug.ca                       | <|>                   => suggestions : [' ']
87 Espace(s) surnuméraire(s) à supprimer. [[72:95]] => | Montréal                   | MLUG                 | http://www.mlug.ca                       | <|>                         => suggestions : [' ']

89 Espace(s) surnuméraire(s) à supprimer. [[21:29]] => | Montréal et environ        | MRLUG                | http://www.mrlug.org          | <|>          => suggestions : [' ']
89 Mot inconnu : MRLUG [[31:36]] => | Montréal et environ        | MRLUG                | http://www.mrlug.org          | <|> mrlug
89 Espace(s) surnuméraire(s) à supprimer. [[36:52]] => | Montréal et environ        | MRLUG                | http://www.mrlug.org          | <|>                  => suggestions : [' ']
89 Espace(s) surnuméraire(s) à supprimer. [[74:84]] => | Montréal et environ        | MRLUG                | http://www.mrlug.org          | <|>            => suggestions : [' ']

90 Espace(s) surnuméraire(s) à supprimer. [[11:29]] => | Outaouais                  | CLO                  | http://www.linux-gatineau.org | <|>                    => suggestions : [' ']
90 Mot inconnu : CLO [[31:34]] => | Outaouais                  | CLO                  | http://www.linux-gatineau.org | <|> clo
90 Espace(s) surnuméraire(s) à supprimer. [[34:52]] => | Outaouais                  | CLO                  | http://www.linux-gatineau.org | <|>                    => suggestions : [' ']

91 Espace(s) surnuméraire(s) à supprimer. [[8:29]] => | Québec                     | LINUQ                | http://www.linuq.org          | <|>                       => suggestions : [' ']
91 Mot inconnu : LINUQ [[31:36]] => | Québec                     | LINUQ                | http://www.linuq.org          | <|> linuq
91 Espace(s) surnuméraire(s) à supprimer. [[36:52]] => | Québec                     | LINUQ                | http://www.linuq.org          | <|>                  => suggestions : [' ']
91 Espace(s) surnuméraire(s) à supprimer. [[74:84]] => | Québec                     | LINUQ                | http://www.linuq.org          | <|>            => suggestions : [' ']

92 Mot inconnu : GULSE [[31:36]] => | Saint-Eustache et environs | GULSE                | http://www.gulse.org          | <|> gulse
92 Espace(s) surnuméraire(s) à supprimer. [[36:52]] => | Saint-Eustache et environs | GULSE                | http://www.gulse.org          | <|>                  => suggestions : [' ']
92 Espace(s) surnuméraire(s) à supprimer. [[74:84]] => | Saint-Eustache et environs | GULSE                | http://www.gulse.org          | <|>            => suggestions : [' ']

93 Espace(s) surnuméraire(s) à supprimer. [[12:29]] => | Sherbrooke                 | GULUS                | http://www.gulus.org          | <|>                   => suggestions : [' ']
93 Mot inconnu : GULUS [[31:36]] => | Sherbrooke                 | GULUS                | http://www.gulus.org          | <|> gulus
93 Espace(s) surnuméraire(s) à supprimer. [[36:52]] => | Sherbrooke                 | GULUS                | http://www.gulus.org          | <|>                  => suggestions : [' ']
93 Espace(s) surnuméraire(s) à supprimer. [[74:84]] => | Sherbrooke                 | GULUS                | http://www.gulus.org          | <|>            => suggestions : [' ']

94 Espace(s) surnuméraire(s) à supprimer. [[16:29]] => | Trois-Rivières             | Linux Trois-Rivières | http://linuxtr.ampr.org       | <|>               => suggestions : [' ']
94 Espace(s) surnuméraire(s) à supprimer. [[77:84]] => | Trois-Rivières             | Linux Trois-Rivières | http://linuxtr.ampr.org       | <|>         => suggestions : [' ']

97 Espace(s) surnuméraire(s) à supprimer. [[23:34]] => ^ Université ou Collège           ^ Groupes              ^ Site Web                       ^ <|>             => suggestions : [' ']
97 Espace(s) surnuméraire(s) à supprimer. [[43:57]] => ^ Université ou Collège           ^ Groupes              ^ Site Web                       ^ <|>                => suggestions : [' ']
97 Espace(s) surnuméraire(s) à supprimer. [[67:90]] => ^ Université ou Collège           ^ Groupes              ^ Site Web                       ^ <|>                         => suggestions : [' ']

98 Mot inconnu : Maisonneuve [[13:24]] => | Collège de Maisonneuve          | Collim               | http://www.collim.org | <|> maisonneuve
98 Espace(s) surnuméraire(s) à supprimer. [[24:34]] => | Collège de Maisonneuve          | Collim               | http://www.collim.org | <|>            => suggestions : [' ']
98 Mot inconnu : Collim [[36:42]] => | Collège de Maisonneuve          | Collim               | http://www.collim.org | <|> collim
98 Espace(s) surnuméraire(s) à supprimer. [[42:57]] => | Collège de Maisonneuve          | Collim               | http://www.collim.org | <|>                 => suggestions : [' ']

99 Mot inconnu : GELL [[36:40]] => | Université du Québec à Rimouski | GELL                 | http://gell.levinux.org        | <|> gell
99 Espace(s) surnuméraire(s) à supprimer. [[40:57]] => | Université du Québec à Rimouski | GELL                 | http://gell.levinux.org        | <|>                   => suggestions : [' ']
99 Espace(s) surnuméraire(s) à supprimer. [[82:90]] => | Université du Québec à Rimouski | GELL                 | http://gell.levinux.org        | <|>          => suggestions : [' ']

100 Mot inconnu : GULL-ETS [[36:44]] => | École de technologie supérieure | GULL-ETS             | http://gull-ets.etsmtl.ca      | <|> gull-ets
100 Espace(s) surnuméraire(s) à supprimer. [[44:57]] => | École de technologie supérieure | GULL-ETS             | http://gull-ets.etsmtl.ca      | <|>               => suggestions : [' ']
100 Espace(s) surnuméraire(s) à supprimer. [[84:90]] => | École de technologie supérieure | GULL-ETS             | http://gull-ets.etsmtl.ca      | <|>        => suggestions : [' ']

101 Espace(s) surnuméraire(s) à supprimer. [[24:34]] => | Université de Montréal          | GULUM                | http://www.iro.umontreal.ca/~gulum/ | <|>            => suggestions : [' ']
101 Mot inconnu : GULUM [[36:41]] => | Université de Montréal          | GULUM                | http://www.iro.umontreal.ca/~gulum/ | <|> gulum
101 Espace(s) surnuméraire(s) à supprimer. [[41:57]] => | Université de Montréal          | GULUM                | http://www.iro.umontreal.ca/~gulum/ | <|>                  => suggestions : [' ']
101 Mot inconnu : gulum [[88:93]] => | Université de Montréal          | GULUM                | http://www.iro.umontreal.ca/~gulum/ | <|> gulum

