
7 Guillemets typographiques ouvrants. => Le terme "partition" peut être totalement nouveau pour le néophyte en informatique. Il est souvent utilisé à tort et à travers, souvent mélangé avec d'autres termes tels que "disque" et "système de fichiers". La présente page se veut être une introduction à la notion de partitions. Pour des informations plus détaillées, vous serez dirigés vers des sites de référence. <|> " => suggestions : ['«\xa0', '“']
7 Guillemets typographiques fermants. => Le terme "partition" peut être totalement nouveau pour le néophyte en informatique. Il est souvent utilisé à tort et à travers, souvent mélangé avec d'autres termes tels que "disque" et "système de fichiers". La présente page se veut être une introduction à la notion de partitions. Pour des informations plus détaillées, vous serez dirigés vers des sites de référence. <|> " => suggestions : ['\xa0»', '”']
7 Guillemets typographiques ouvrants. => Le terme "partition" peut être totalement nouveau pour le néophyte en informatique. Il est souvent utilisé à tort et à travers, souvent mélangé avec d'autres termes tels que "disque" et "système de fichiers". La présente page se veut être une introduction à la notion de partitions. Pour des informations plus détaillées, vous serez dirigés vers des sites de référence. <|> " => suggestions : ['«\xa0', '“']
7 Guillemets typographiques fermants. => Le terme "partition" peut être totalement nouveau pour le néophyte en informatique. Il est souvent utilisé à tort et à travers, souvent mélangé avec d'autres termes tels que "disque" et "système de fichiers". La présente page se veut être une introduction à la notion de partitions. Pour des informations plus détaillées, vous serez dirigés vers des sites de référence. <|> " => suggestions : ['\xa0»', '”']
7 Guillemets typographiques ouvrants. => Le terme "partition" peut être totalement nouveau pour le néophyte en informatique. Il est souvent utilisé à tort et à travers, souvent mélangé avec d'autres termes tels que "disque" et "système de fichiers". La présente page se veut être une introduction à la notion de partitions. Pour des informations plus détaillées, vous serez dirigés vers des sites de référence. <|> " => suggestions : ['«\xa0', '“']
7 Guillemets typographiques fermants. => Le terme "partition" peut être totalement nouveau pour le néophyte en informatique. Il est souvent utilisé à tort et à travers, souvent mélangé avec d'autres termes tels que "disque" et "système de fichiers". La présente page se veut être une introduction à la notion de partitions. Pour des informations plus détaillées, vous serez dirigés vers des sites de référence. <|> " => suggestions : ['\xa0»', '”']
22 Majuscule en début de phrase, sauf éventuellement lors d’une énumération. =>   * la partition est une encyclopédie. On a une encyclopédie sur l'histoire, une autre sur la géographie, un dictionnaire, un guide de l'auto, etc. qui contiennent chacune des informations selon leur domaine de prédilection ; <|> la => suggestions : ['La']

30 Mot inconnu : __doit__ => On comprend donc que, pour être utilisé, un disque dur doit impérativement être partitionné (c'est-à-dire qu'on lui attribue une ou des partitions). Un disque __doit__ être divisé en //au moins une// partition (soit une zone d'organisation occupant la totalité de l'espace de stockage disponible). L'attribution d'une seule partition dans l'ensemble du disque dur peut être pratique dans certains cas, comme un disque dur de stockage interne ou externe. Dans d'autres cas, comme l'installation d'une distribution GNU/Linux, cela devient limitatif. <|> __doit__

32 Guillemets typographiques ouvrants. => Chaque disque dispose d'une "table de partitions", elle est située au début du disque. Elle contient les informations relatives à chacune des partitions (du disque). Parmi les informations de la table de partitions, on retrouve entre autres la taille de chaque partition, l'endroit où chacune d'elles se trouve dans le disque et chacun de leur système de fichiers. <|> " => suggestions : ['«\xa0', '“']
32 Guillemets typographiques fermants. => Chaque disque dispose d'une "table de partitions", elle est située au début du disque. Elle contient les informations relatives à chacune des partitions (du disque). Parmi les informations de la table de partitions, on retrouve entre autres la taille de chaque partition, l'endroit où chacune d'elles se trouve dans le disque et chacun de leur système de fichiers. <|> " => suggestions : ['\xa0»', '”']

42 Mot inconnu : MBR => Dans un disque dont la table de partitions est de type MBR, on retrouve trois types de partitions. Ceci ne s'applique que pour les disques ayant un partitionnement de type MBR ; les disques à table de partitions GPT ne sont pas concernés par cette problématique. <|> mbr
42 Mot inconnu : MBR => Dans un disque dont la table de partitions est de type MBR, on retrouve trois types de partitions. Ceci ne s'applique que pour les disques ayant un partitionnement de type MBR ; les disques à table de partitions GPT ne sont pas concernés par cette problématique. <|> mbr
42 Mot inconnu : GPT => Dans un disque dont la table de partitions est de type MBR, on retrouve trois types de partitions. Ceci ne s'applique que pour les disques ayant un partitionnement de type MBR ; les disques à table de partitions GPT ne sont pas concernés par cette problématique. <|> gpt
44 Espace(s) surnuméraire(s) à supprimer. =>   * **Partitions primaires  :** \\ Un disque ayant une table de partition de type MBR ne peut contenir qu'un maximum de quatre partitions. Les partitions primaires sont les partitions dont la description est contenue dans le MBR d'un disque. (On désigne aussi sous l'appellation « partition primaire », par abus de langage, toutes les partitions dans un schéma de type GPT, puisque tous les descripteurs de toutes les partitions dans ce type de partitionnement sont contenus dans la table de partitions principale.) \\ \\ <|>    => suggestions : [' ']
44 Mot inconnu : MBR =>   * **Partitions primaires  :** \\ Un disque ayant une table de partition de type MBR ne peut contenir qu'un maximum de quatre partitions. Les partitions primaires sont les partitions dont la description est contenue dans le MBR d'un disque. (On désigne aussi sous l'appellation « partition primaire », par abus de langage, toutes les partitions dans un schéma de type GPT, puisque tous les descripteurs de toutes les partitions dans ce type de partitionnement sont contenus dans la table de partitions principale.) \\ \\ <|> mbr
44 Mot inconnu : MBR =>   * **Partitions primaires  :** \\ Un disque ayant une table de partition de type MBR ne peut contenir qu'un maximum de quatre partitions. Les partitions primaires sont les partitions dont la description est contenue dans le MBR d'un disque. (On désigne aussi sous l'appellation « partition primaire », par abus de langage, toutes les partitions dans un schéma de type GPT, puisque tous les descripteurs de toutes les partitions dans ce type de partitionnement sont contenus dans la table de partitions principale.) \\ \\ <|> mbr
44 Mot inconnu : GPT =>   * **Partitions primaires  :** \\ Un disque ayant une table de partition de type MBR ne peut contenir qu'un maximum de quatre partitions. Les partitions primaires sont les partitions dont la description est contenue dans le MBR d'un disque. (On désigne aussi sous l'appellation « partition primaire », par abus de langage, toutes les partitions dans un schéma de type GPT, puisque tous les descripteurs de toutes les partitions dans ce type de partitionnement sont contenus dans la table de partitions principale.) \\ \\ <|> gpt
59 Guillemets typographiques ouvrants. =>   * "a" pour le maître de la nappe IDE primaire ou l'ID0 du connecteur primaire SATA <|> " => suggestions : ['«\xa0', '“']
59 Guillemets typographiques fermants. =>   * "a" pour le maître de la nappe IDE primaire ou l'ID0 du connecteur primaire SATA <|> " => suggestions : ['\xa0»', '”']
59 Mot inconnu : ID0 =>   * "a" pour le maître de la nappe IDE primaire ou l'ID0 du connecteur primaire SATA <|> id0
59 Mot inconnu : SATA =>   * "a" pour le maître de la nappe IDE primaire ou l'ID0 du connecteur primaire SATA <|> sata
60 Guillemets typographiques ouvrants. =>   * "b" pour l'esclave de la nappe IDE primaire ou l'ID1 du connecteur primaire SATA <|> " => suggestions : ['«\xa0', '“']
60 Guillemets typographiques fermants. =>   * "b" pour l'esclave de la nappe IDE primaire ou l'ID1 du connecteur primaire SATA <|> " => suggestions : ['\xa0»', '”']
60 Mot inconnu : ID1 =>   * "b" pour l'esclave de la nappe IDE primaire ou l'ID1 du connecteur primaire SATA <|> id1
60 Mot inconnu : SATA =>   * "b" pour l'esclave de la nappe IDE primaire ou l'ID1 du connecteur primaire SATA <|> sata
61 Guillemets typographiques ouvrants. =>   * "c" pour le maître de la nappe IDE secondaire ou l'ID0 du connecteur secondaire SATA <|> " => suggestions : ['«\xa0', '“']
61 Guillemets typographiques fermants. =>   * "c" pour le maître de la nappe IDE secondaire ou l'ID0 du connecteur secondaire SATA <|> " => suggestions : ['\xa0»', '”']
61 Mot inconnu : ID0 =>   * "c" pour le maître de la nappe IDE secondaire ou l'ID0 du connecteur secondaire SATA <|> id0
61 Mot inconnu : SATA =>   * "c" pour le maître de la nappe IDE secondaire ou l'ID0 du connecteur secondaire SATA <|> sata
62 Guillemets typographiques ouvrants. =>   * "d" pour l'esclave de la nappe IDE secondaire ou l'ID1 du connecteur secondaire SATA <|> " => suggestions : ['«\xa0', '“']
62 Guillemets typographiques fermants. =>   * "d" pour l'esclave de la nappe IDE secondaire ou l'ID1 du connecteur secondaire SATA <|> " => suggestions : ['\xa0»', '”']
62 Mot inconnu : ID1 =>   * "d" pour l'esclave de la nappe IDE secondaire ou l'ID1 du connecteur secondaire SATA <|> id1
62 Mot inconnu : SATA =>   * "d" pour l'esclave de la nappe IDE secondaire ou l'ID1 du connecteur secondaire SATA <|> sata
94 Mot inconnu : GParted =>   * [[http://qtparted.sourceforge.net|QtParted]] est le pendant de GParted pour l'environnement KDE. Utilisé et présent dans Kubuntu, il offre les mêmes fonctionnalités techniques que GParted. <|> gparted
94 Mot inconnu : KDE =>   * [[http://qtparted.sourceforge.net|QtParted]] est le pendant de GParted pour l'environnement KDE. Utilisé et présent dans Kubuntu, il offre les mêmes fonctionnalités techniques que GParted. <|> kde
94 Mot inconnu : GParted =>   * [[http://qtparted.sourceforge.net|QtParted]] est le pendant de GParted pour l'environnement KDE. Utilisé et présent dans Kubuntu, il offre les mêmes fonctionnalités techniques que GParted. <|> gparted
96 Mot inconnu : KDE =>   * [[KDE partition manager]] vous permet de manipuler graphiquement vos partitions sous KDE. Il peut créer, supprimer, redimensionner et aussi sauvegarder/restaurer vos partitions entre autres.  <|> kde
96 Mot inconnu : KDE =>   * [[KDE partition manager]] vous permet de manipuler graphiquement vos partitions sous KDE. Il peut créer, supprimer, redimensionner et aussi sauvegarder/restaurer vos partitions entre autres.  <|> kde
98 Mot inconnu : extended =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> extended
98 Mot inconnu : ext2 =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> ext2
98 Mot inconnu : ext3 =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> ext3
98 Mot inconnu : ext4 =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> ext4
98 Mot inconnu : reiser =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> reiser
98 Mot inconnu : reiserfs =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> reiserfs
98 Mot inconnu : xfs =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> xfs
98 Mot inconnu : jfs =>   * [[http://www.linux.com/articles/32002|Redimensionnement des systèmes de fichier]] (en)  commandes pour redimensionner (et défragmenter) les systèmes de fichiers extended (ext2, ext3, ext4), reiser (reiserfs), xfs, jfs. <|> jfs
99 Mot inconnu : Tools =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> tools
99 Mot inconnu : by =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> by
99 Mot inconnu : to =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> to
99 Mot inconnu : repair =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> repair
99 Mot inconnu : damaged =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> damaged
99 Mot inconnu : backup =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> backup
99 Mot inconnu : Email =>   * Tools by [[http://easytechtools.com/|Easytechtools]] to repair damaged data, Cloud backup solutions, Email management. <|> email

105 Mot inconnu : repartitionnement => Il est possible que votre **table de partitions** (une zone d'information qui contient l'organisation des partitions dans votre disque dur) s'abîme. C'est généralement le cas quand vous effectuez un repartitionnement de votre disque dur (puisque vous réécrivez une nouvelle table de partitions ; si une erreur se produit, votre table est corrompue) ou avec du matériel en fin de vie (auquel cas il faudra penser à son remplacement prochain). Que faire pour ne pas perdre ses données contenues dans les partitions désormais inaccessibles ? <|> repartitionnement
109 Mot inconnu : Desktop =>   * [[https://www.dfsee.com/dfsee/|DFSee]] peut être téléchargé puis exécuté depuis une session live du //Desktop CD// d'Ubuntu ou d'un liveCD d'une autre distribution. <|> desktop
109 Mot inconnu : liveCD =>   * [[https://www.dfsee.com/dfsee/|DFSee]] peut être téléchargé puis exécuté depuis une session live du //Desktop CD// d'Ubuntu ou d'un liveCD d'une autre distribution. <|> livecd
110 Mot inconnu : Kernel =>   * Les outils [[https://www.nucleustechnologies.com/|Kernel Recovery Tools]] de Nucleus Technologies, des partagiciels disponibles en version de démonstration, fonctionnent sous Microsoft(r) Windows(r) et peuvent vous donner une idée des données qu'il est possible de récupérer. <|> kernel
110 Mot inconnu : Recovery =>   * Les outils [[https://www.nucleustechnologies.com/|Kernel Recovery Tools]] de Nucleus Technologies, des partagiciels disponibles en version de démonstration, fonctionnent sous Microsoft(r) Windows(r) et peuvent vous donner une idée des données qu'il est possible de récupérer. <|> recovery
110 Mot inconnu : Tools =>   * Les outils [[https://www.nucleustechnologies.com/|Kernel Recovery Tools]] de Nucleus Technologies, des partagiciels disponibles en version de démonstration, fonctionnent sous Microsoft(r) Windows(r) et peuvent vous donner une idée des données qu'il est possible de récupérer. <|> tools
112 Mot inconnu : MBOX =>   * Les outils [[https://xtraxtor.com/mbox/converter.html|MBOX Converter Software]]  La gamme complète de récupération de données, de récupération de courrier électronique, de conversion de courrier électronique et de récupération de base de données. <|> mbox
112 Mot inconnu : Converter =>   * Les outils [[https://xtraxtor.com/mbox/converter.html|MBOX Converter Software]]  La gamme complète de récupération de données, de récupération de courrier électronique, de conversion de courrier électronique et de récupération de base de données. <|> converter
113 Mot inconnu : Read =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> read
113 Mot inconnu : related =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> related
113 Mot inconnu : to =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> to
113 Mot inconnu : recovery =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> recovery
113 Mot inconnu : email =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> email
113 Mot inconnu : backup =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> backup
113 Mot inconnu : email =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> email
113 Mot inconnu : recovery =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> recovery
113 Mot inconnu : Outlook =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> outlook
113 Mot inconnu : error =>   * Read [[https://www.migrateemails.com/|Migrateemails]] blogs related to Data recovery, email conversion, data backup, email recovery, Outlook error. <|> error
114 Mot inconnu : Prepare =>   * Prepare a [[https://www.shoviv.com/ost-to-pst-converter.html|OST to PST Converter]] of corrupted outlook ost files steps to do; its safe and secure for your mailboxes. <|> prepare
114 Mot inconnu : to =>   * Prepare a [[https://www.shoviv.com/ost-to-pst-converter.html|OST to PST Converter]] of corrupted outlook ost files steps to do; its safe and secure for your mailboxes. <|> to
