3 Espace(s) en fin de ligne à supprimer. [[40:41]] => \\ Lieu: salon IRC #ubuntu-fr-meeting \\  <|>   => suggestions : ['']
4 Espace(s) en fin de ligne à supprimer. [[27:28]] => Heure : 21h00 (19h00 UTC)\\  <|>   => suggestions : ['']

12 Espace(s) en fin de ligne à supprimer. [[56:57]] => août 31 21:02:48 <YoBoY>	* Réunion Association Ubuntu-fr  <|>   => suggestions : ['']
14 Mot inconnu : YoBoY [[49:54]] => août 31 21:02:48 <YoBoY>	* Séance présidée par : YoBoY <|> yoboy

15 Mot inconnu : odj [[27:30]] => août 31 21:02:48 <YoBoY>	* odj : http://doc.ubuntu-fr.org/evenements/2010_08_31_reunion_association_odj <|> odj

20 Il manque un espace à côté du tiret. [[26:28]] => août 31 21:03:08 <YoBoY>	1- Bilan sur les évènements de l'été <|> -  => suggestions : [' – ', ' — ']

21 Il manque un espace à côté du tiret. [[26:28]] => août 31 21:03:08 <YoBoY>	2- Évènements futurs <|> -  => suggestions : [' – ', ' — ']

22 Il manque un espace à côté du tiret. [[26:28]] => août 31 21:03:08 <YoBoY>	3- Statut de Membre <|> -  => suggestions : [' – ', ' — ']

23 Il manque un espace à côté du tiret. [[26:28]] => août 31 21:03:08 <YoBoY>	4- Les Groupes Ubuntu-fr <|> -  => suggestions : [' – ', ' — ']

24 Il manque un espace à côté du tiret. [[26:28]] => août 31 21:03:08 <YoBoY>	5- Groupe Marketing <|> -  => suggestions : [' – ', ' — ']

25 Il manque un espace à côté du tiret. [[26:28]] => août 31 21:03:08 <YoBoY>	6- Les Groupes Francophones <|> -  => suggestions : [' – ', ' — ']

27 Il manque un espace à côté du tiret. [[29:31]] => août 31 21:03:26 <YoBoY>	*  I- Bilan sur les évènements de l'été <|> -  => suggestions : [' – ', ' — ']

29 Mot inconnu : RMLL [[68:72]] => août 31 21:03:35 <YoBoY>	Nous avons eu deux évènements majeurs, les RMLL et les Vieilles Charrues. <|> rmll

30 Mot inconnu : RMLL [[44:48]] => août 31 21:03:46 <YoBoY>	Je n'étais pas aux RMLL, quelqu'un peut nous en parler ? <|> rmll
31 Pas d’espace avant ce signe. [[68:70]] => août 31 21:04:15 <YoBoY>	(prenez pas tous la parole en même temps ;) ) <|>  ) => suggestions : [')']

34 Mot inconnu : install [[78:85]] => août 31 21:05:02 <kinouchou>	nous avons tenu un stand et il y avait aussi une install party organisé par ubuntu-lyon <|> install
34 Mot inconnu : ubuntu-lyon [[105:116]] => août 31 21:05:02 <kinouchou>	nous avons tenu un stand et il y avait aussi une install party organisé par ubuntu-lyon <|> ubuntu-lyon

35 Mot inconnu : rofl [[28:32]] => août 31 21:05:02 <McPeter>	(rofl) <|> rofl

36 Mot inconnu : tards [[64:69]] => août 31 21:05:38 <kinouchou>	tout c'est bien passé, les couches tards étaient encore au RDV pour tenir le stand <|> tards
36 Mot inconnu : RDV [[88:91]] => août 31 21:05:38 <kinouchou>	tout c'est bien passé, les couches tards étaient encore au RDV pour tenir le stand <|> rdv

37 Mot inconnu : sympatique [[41:51]] => août 31 21:06:06 <kanor>	et c'était très sympatique <|> sympatique

38 Accord de nombre erroné : « moment » devrait être au pluriel. [[49:55]] => août 31 21:06:11 <kinouchou>	il y a eu plusieurs moment assez difficiles car il manquait du monde <|> moment => suggestions : ['moments']
38 Si « car » est la conjonction de coordination, une virgule est peut-être souhaitable. [[72:76]] => août 31 21:06:11 <kinouchou>	il y a eu plusieurs moment assez difficiles car il manquait du monde <|>  car => suggestions : [', car']

39 Mot inconnu : tshirts [[73:80]] => août 31 21:06:52 <kinouchou>	on a vendu un peu de tout et on a manqué de tshirts noirs <|> tshirts

40 Accord de nombre erroné avec « estimés ». [[64:72]] => août 31 21:07:10 <draco31fr>	combien de bénévole, et combien de visiteur estimés ? <|> visiteur => suggestions : ['visiteurs']
40 Accord de nombre erroné avec « visiteur ». [[73:80]] => août 31 21:07:10 <draco31fr>	combien de bénévole, et combien de visiteur estimés ? <|> estimés => suggestions : ['estimé']

41 Mot inconnu : installs [[38:46]] => août 31 21:07:11 <kinouchou>	pour les installs ça a bien fonctionné <|> installs

42 Mot inconnu : draco31fr [[29:38]] => août 31 21:07:34 <kinouchou>	draco31fr: entre 2-3 bénévoles sur le stand aux meilleurs moments <|> draco31fr

44 Mot inconnu : huats [[51:56]] => août 31 21:07:52 <kinouchou>	le minimum c'était 1 (huats est resté pas mal de temps tout seul) <|> huats

46 Mot inconnu : etais [[35:40]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> etais
46 Mot inconnu : rmll [[72:76]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> rmll
46 Typographie : points de suspension. Utilisez le caractère dédié. [[77:80]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> ... => suggestions : ['…']
46 Mot inconnu : strasbourg [[166:176]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> strasbourg
46 Typographie : points de suspension. Utilisez le caractère dédié. [[177:180]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> ... => suggestions : ['…']
46 Il faut élider “si” et l’accoler au pronom. [[186:189]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> si  => suggestions : ['s’']
46 Typographie : points de suspension. Utilisez le caractère dédié. [[223:226]] => août 31 21:08:30 <avelldiroll>	j'y etais, mais plus en tant qu'orga des rmll ... pas eu beaucoup de temps pour le reste, j'ai pris pas mal de contacts avec l'orga de strasbourg ... donc si il y a des infos à faire remonter ... <|> ... => suggestions : ['…']

47 Si « mais » est la conjonction de coordination, une virgule est souhaitable si elle introduit une nouvelle proposition. [[70:75]] => août 31 21:08:30 <kinouchou>	pour les visiteurs c'est difficile à dire mais on a eu pas mal de monde <|>  mais => suggestions : [', mais']

48 Mot inconnu : install [[85:92]] => août 31 21:08:34 <draco31fr>	les moment difficiles c'était sur le stand ou la partie install aussi ? <|> install

49 Mot inconnu : install [[31:38]] => août 31 21:08:55 <kinouchou>	l'install party c'est bien passée (de ce que je sais) <|> install
49 Accord avec le sujet “c’” : “passée” devrait être au masculin singulier. [[56:62]] => août 31 21:08:55 <kinouchou>	l'install party c'est bien passée (de ce que je sais) <|> passée => suggestions : ['passé']

50 Il manque un trait d’union. [[29:35]] => août 31 21:09:07 <kinouchou>	là bas ils étaient entre 6 et 8 <|> là bas => suggestions : ['là-bas']

51 Mot inconnu : oki [[29:32]] => août 31 21:09:16 <draco31fr>	oki <|> oki

54 Mot inconnu : install [[84:91]] => août 31 21:09:53 <kinouchou>	ça à permis aux gens de voir qu'il y avait une salle d'install <|> install

56 Mot inconnu : we [[37:39]] => août 31 21:10:14 <kinouchou>	pour le we, ça a bien marché le samedi <|> we

59 Mot inconnu : JFKQRZ [[24:30]] => août 31 21:11:16 <niko>	JFKQRZ: tu es qui ? <|> jfkqrz

60 Mot inconnu : we [[79:81]] => août 31 21:11:23 <kinouchou>	c'est d'ailleurs ce constat, peu de motivation le we en fin de RMLL, qui a conduit les orga d'inverser le we avec le reste des RMLL l'année prochaine <|> we
60 Mot inconnu : RMLL [[92:96]] => août 31 21:11:23 <kinouchou>	c'est d'ailleurs ce constat, peu de motivation le we en fin de RMLL, qui a conduit les orga d'inverser le we avec le reste des RMLL l'année prochaine <|> rmll
60 Accord de nombre erroné : « orga » devrait être au pluriel. [[116:120]] => août 31 21:11:23 <kinouchou>	c'est d'ailleurs ce constat, peu de motivation le we en fin de RMLL, qui a conduit les orga d'inverser le we avec le reste des RMLL l'année prochaine <|> orga => suggestions : ['orgas']
60 Mot inconnu : we [[135:137]] => août 31 21:11:23 <kinouchou>	c'est d'ailleurs ce constat, peu de motivation le we en fin de RMLL, qui a conduit les orga d'inverser le we avec le reste des RMLL l'année prochaine <|> we
60 Mot inconnu : RMLL [[156:160]] => août 31 21:11:23 <kinouchou>	c'est d'ailleurs ce constat, peu de motivation le we en fin de RMLL, qui a conduit les orga d'inverser le we avec le reste des RMLL l'année prochaine <|> rmll
61 Typographie : points de suspension. Utilisez le caractère dédié. [[89:92]] => août 31 21:11:26 <avelldiroll>	le dimanche il y a surtout eu de l'affluence de 10 à 14 h ... en sortie du marché bio ... arès il faisait un peu chaud <|> ... => suggestions : ['…']
61 Typographie : points de suspension. Utilisez le caractère dédié. [[117:120]] => août 31 21:11:26 <avelldiroll>	le dimanche il y a surtout eu de l'affluence de 10 à 14 h ... en sortie du marché bio ... arès il faisait un peu chaud <|> ... => suggestions : ['…']
61 Mot inconnu : arès [[121:125]] => août 31 21:11:26 <avelldiroll>	le dimanche il y a surtout eu de l'affluence de 10 à 14 h ... en sortie du marché bio ... arès il faisait un peu chaud <|> arès

64 Mot inconnu : niko [[25:29]] => août 31 21:11:52 <YoBoY>	niko: pas comme si ils parlaient <|> niko
64 Il faut élider “si” et l’accoler au pronom. [[41:44]] => août 31 21:11:52 <YoBoY>	niko: pas comme si ils parlaient <|> si  => suggestions : ['s’']

66 Mot inconnu : install [[56:63]] => août 31 21:11:58 <poupoul2>	Je confirme pour la salle d'install (Tout s'est bien passé), il y a même eu de la retransmission en stream et une LAN party le vendredi après midi :) <|> install
66 Mot inconnu : stream [[128:134]] => août 31 21:11:58 <poupoul2>	Je confirme pour la salle d'install (Tout s'est bien passé), il y a même eu de la retransmission en stream et une LAN party le vendredi après midi :) <|> stream
66 Mot inconnu : LAN [[142:145]] => août 31 21:11:58 <poupoul2>	Je confirme pour la salle d'install (Tout s'est bien passé), il y a même eu de la retransmission en stream et une LAN party le vendredi après midi :) <|> lan

67 Mot inconnu : kinouchou [[31:40]] => août 31 21:12:29 <YoBoY>	Merci kinouchou pour cet exposé <|> kinouchou

68 Mot inconnu : RMLL [[33:37]] => août 31 21:12:37 <kinouchou>	les RMLL ont encore permis aux membres de la communauté de se rencontrer <|> rmll

73 Mot inconnu : JFKQRZ [[27:33]] => août 31 21:13:18 <McPeter>	JFKQRZ, bienvenu <|> jfkqrz

74 Mot inconnu : JFKQRZ [[35:41]] => août 31 21:13:22 <kinouchou>	salut JFKQRZ, bienvenue <|> jfkqrz

75 Pas d’espace avant ce signe. [[40:42]] => août 31 21:13:25 <McPeter>	(mais chut :) ) <|>  ) => suggestions : [')']

76 Mot inconnu : emrci [[26:31]] => août 31 21:13:27 <JFKQRZ>	emrci <|> emrci

77 Mot inconnu : rmll [[123:127]] => août 31 21:13:45 <YoBoY>	Donc c'est un festival musical, tout le monde c'est ça, et donc très grand public, à l'opposé des rmll <|> rmll

78 Mot inconnu : tatoos [[143:149]] => août 31 21:14:49 <YoBoY>	le web café a eu un énorme succès, tout le monde a apprécié l'espace énorme, les ordinateurs qui tournaient bien, les tatoos surtout du petit tux qu'on a vu fleurir sur beaucoup de carrés de peau insolites ;) <|> tatoos
78 Mot inconnu : tux [[167:170]] => août 31 21:14:49 <YoBoY>	le web café a eu un énorme succès, tout le monde a apprécié l'espace énorme, les ordinateurs qui tournaient bien, les tatoos surtout du petit tux qu'on a vu fleurir sur beaucoup de carrés de peau insolites ;) <|> tux

82 Mot inconnu : kinouchou [[25:34]] => août 31 21:16:28 <YoBoY>	kinouchou: pour les ventes des vieilles charrues ? <|> kinouchou

83 Mot inconnu : draco31fr [[25:34]] => août 31 21:16:32 <YoBoY>	draco31fr: deuxième <|> draco31fr

84 Mot inconnu : tux [[73:76]] => août 31 21:16:44 <kinouchou>	beaucoup moins de personnes attirées par le tux gonflable que l'année dernière <|> tux

85 Mot inconnu : webcafé [[65:72]] => août 31 21:16:53 <YoBoY>	première fois avec nos pc pour faire le webcafé <|> webcafé

89 Mot inconnu : ok [[25:27]] => août 31 21:19:00 <YoBoY>	ok, donc deux excellents évènement au mois de juillet <|> ok
89 Accord de nombre erroné avec « deux excellents » : « évènement » devrait être au pluriel. [[50:59]] => août 31 21:19:00 <YoBoY>	ok, donc deux excellents évènement au mois de juillet <|> évènement => suggestions : ['évènements']

90 Mot inconnu : facebook [[70:78]] => août 31 21:19:11 <kinouchou>	les utilisations étaient surtout pour du facebook mais plusieurs personnes ont demandé à découvrir ubuntu <|> facebook

92 Mot inconnu : Framakey [[40:48]] => août 31 21:19:33 <kinouchou>	pas mal de Framakey vendues ce qui est souven le cas pour les événements non geek <|> framakey
92 Mot inconnu : souven [[68:74]] => août 31 21:19:33 <kinouchou>	pas mal de Framakey vendues ce qui est souven le cas pour les événements non geek <|> souven

93 Conjugaison erronée. Accord avec “les piques…”. Le verbe devrait être à la 3ᵉ personne du pluriel. [[115:121]] => août 31 21:20:45 <YoBoY>	Sinon, sur paris, nous avons pu nous rencontrer sur les rendez-vous habituels, les piques niques parinux, april, les premier samedi, notre premier pique nique ubuntu également, les first et third jeudi pour finir. <|> niques => suggestions : ['niquent']
93 Mot inconnu : parinux [[122:129]] => août 31 21:20:45 <YoBoY>	Sinon, sur paris, nous avons pu nous rencontrer sur les rendez-vous habituels, les piques niques parinux, april, les premier samedi, notre premier pique nique ubuntu également, les first et third jeudi pour finir. <|> parinux
93 Mot inconnu : april [[131:136]] => août 31 21:20:45 <YoBoY>	Sinon, sur paris, nous avons pu nous rencontrer sur les rendez-vous habituels, les piques niques parinux, april, les premier samedi, notre premier pique nique ubuntu également, les first et third jeudi pour finir. <|> april
93 Accord de nombre erroné : « premier » devrait être au pluriel. [[142:149]] => août 31 21:20:45 <YoBoY>	Sinon, sur paris, nous avons pu nous rencontrer sur les rendez-vous habituels, les piques niques parinux, april, les premier samedi, notre premier pique nique ubuntu également, les first et third jeudi pour finir. <|> premier => suggestions : ['premiers']
93 Mot inconnu : first [[206:211]] => août 31 21:20:45 <YoBoY>	Sinon, sur paris, nous avons pu nous rencontrer sur les rendez-vous habituels, les piques niques parinux, april, les premier samedi, notre premier pique nique ubuntu également, les first et third jeudi pour finir. <|> first
93 Mot inconnu : third [[215:220]] => août 31 21:20:45 <YoBoY>	Sinon, sur paris, nous avons pu nous rencontrer sur les rendez-vous habituels, les piques niques parinux, april, les premier samedi, notre premier pique nique ubuntu également, les first et third jeudi pour finir. <|> third

96 Mot inconnu : évenements [[44:54]] => août 31 21:21:38 <tshirtman>	c'est cool les évenements non geek ou on arrive à aller <|> évenements

98 Mot inconnu : ZZzzZzzz [[27:35]] => août 31 21:21:50 <McPeter>	ZZzzZzzz, o/ <|> zzzzzzzz

100 Mot inconnu : ZZzzZzzz [[36:44]] => août 31 21:22:12 <tshirtman>	oh, un ZZzzZzzz qui parle! <|> zzzzzzzz

101 Mot inconnu : tshirtman [[25:34]] => août 31 21:22:35 <olive>	tshirtman: c'est un des objectif de l'asso, de multiplier ces présences sur des lieux/évènements grand public <|> tshirtman
101 Accord de nombre erroné : « objectif » devrait être au pluriel. [[49:57]] => août 31 21:22:35 <olive>	tshirtman: c'est un des objectif de l'asso, de multiplier ces présences sur des lieux/évènements grand public <|> objectif => suggestions : ['objectifs']
101 Mot inconnu : asso [[63:67]] => août 31 21:22:35 <olive>	tshirtman: c'est un des objectif de l'asso, de multiplier ces présences sur des lieux/évènements grand public <|> asso
103 Mot inconnu : coeur [[76:81]] => août 31 21:23:15 <tshirtman>	olive: je suis tout à fait d'accord, vu que le coeur de cible d'ubuntu il est là aussi <|> coeur

104 Mot inconnu : ok [[25:27]] => août 31 21:23:21 <YoBoY>	ok, des questions sur les évènements de cet été ? des remarques ? <|> ok

105 Mot inconnu : sittue [[84:90]] => août 31 21:23:48 <kinouchou>	les vieilles charrues ont la particularité qu'on ne se sittue pas au milieu d'autres asso du libre et donc que les gens ne viennent pas du tout pour du libre <|> sittue
105 Mot inconnu : asso [[114:118]] => août 31 21:23:48 <kinouchou>	les vieilles charrues ont la particularité qu'on ne se sittue pas au milieu d'autres asso du libre et donc que les gens ne viennent pas du tout pour du libre <|> asso
107 Mot inconnu : goodies [[53:60]] => août 31 21:23:57 <YoBoY>	* ajout à l'ordre du jour : goodies et actions futures <|> goodies

109 Mot inconnu : polique [[34:41]] => août 31 21:23:58 <niko>	ni d'être polique <|> polique

110 Mot inconnu : polique [[26:33]] => août 31 21:24:09 <niko>	s/polique/politique/ <|> polique

112 Il manque un espace à côté du tiret. [[29:31]] => août 31 21:24:11 <YoBoY>	* II- Évènements futurs <|> -  => suggestions : [' – ', ' — ']

115 Mot inconnu : week [[39:43]] => août 31 21:24:23 <YoBoY>	Nous avons ce week end la braderie de Lille. <|> week
115 Il manque un trait d’union. [[39:47]] => août 31 21:24:23 <YoBoY>	Nous avons ce week end la braderie de Lille. <|> week end => suggestions : ['week-end']
115 Mot inconnu : end [[44:47]] => août 31 21:24:23 <YoBoY>	Nous avons ce week end la braderie de Lille. <|> end

