6 Mot inconnu : checkList => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>
6 Il manque un espace. => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>
6 Mot inconnu : participer_wiki => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>
6 Il manque un espace insécable. => <note important>Cette checkList ne fait que reprendre de manière synthétique ce qui est déjà expliqué dans la page [[wiki:participer_wiki|Comment participer et améliorer cette documentation ?]], dont la lecture reste recommandée avant toute création de page, et qui servira de référence en cas de doute. </note>

10 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace insécable. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : modeles =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : modeles =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : materiel =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : modeles =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : modeles =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : modeles =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Il manque un espace. =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])
10 Mot inconnu : modeles =>   * Avez vous bien suivi l'un des modèles ? ([[wiki:modeles:application|application]], [[wiki:modeles:materiel|matériel]], [[wiki:modeles:portable|portable]], [[wiki:modeles:portail|portail]], [[wiki:modeles:tutoriel|tutoriel]] ou [[wiki:modeles:utilisateur|utilisateur]])

11 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Avez vous respecté la [[wiki:syntaxe|syntaxe de mise en page]] ? Cela inclut notamment la bonne utilisation des balises pour les liens http (différente selon qu'ils sont internes ou externes).
11 Forme interrogative ? Mettez un trait d’union. =>   * Avez vous respecté la [[wiki:syntaxe|syntaxe de mise en page]] ? Cela inclut notamment la bonne utilisation des balises pour les liens http (différente selon qu'ils sont internes ou externes).
11 Il manque un espace. =>   * Avez vous respecté la [[wiki:syntaxe|syntaxe de mise en page]] ? Cela inclut notamment la bonne utilisation des balises pour les liens http (différente selon qu'ils sont internes ou externes).
